trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1725190260_2..N33X001,069100_2..N33X001,2,0,1725190260,02 1131  3RD/241,1725207018,1725207032,640,0,0
1725190290_2..S01X173,069150_2..S01X173,2,1,1725190290,02 1131+ 96S/FLA,1725205352,1725205367,352,0,0
1725190350_4..N01R,069250_4..N01R,4,0,1725190350,04 1132+ NLT/WDL,1725209598,1725209612,1160,0,0
1725190350_4..S01R,069250_4..S01R,4,1,1725190350,04 1132+ WDL/NLT,1725209538,1725209552,1148,0,0
1725190350_6..N06R,069250_6..N06R,6,0,1725190350,06 1132+ BBR/3AB,1725206748,1725206762,586,0,0
1725190410_1..S03R,069350_1..S03R,1,1,1725190410,01 1133+ 242/SFT,1725208338,1725208352,906,0,0
1725190410_2..N01X008,069350_2..N01X008,2,0,1725190410,02 1133+ FLA/96S,1725207678,1725207692,772,0,0
1725190410_6..S01R,069350_6..S01R,6,1,1725190410,06 1133+ PEL/BBR,1725208653,1725208667,754,0,0
1725190410_7..S,069350_7..S,7,1,1725190410,07 1133+ MST/34H,1725207003,1725207017,631,0,0
1725190440_GS.S04R,069400_GS.S04R,GS,1,1725190440,0S 1134  TSS/GCS,1725204902,1725204917,252,0,0
1725190500_1..N03R,069500_1..N03R,1,0,1725190500,01 1135  SFT/242,1725208278,1725208292,854,0,0
1725190500_GS.N01R,069500_GS.N01R,GS,0,1725190500,0S 1135  GCS/TSS,1725204977,1725204992,262,0,0
1725190590_7..N,069650_7..N,7,0,1725190590,07 1136+ 34H/MST,1725207333,1725207347,671,0,0
1725190680_5..N01X003,069800_5..N01X003,5,0,1725190680,05 1138  180/DYR,1725205727,1725205742,362,0,0
1725190710_6..N,069850_6..N,6,0,1725190710,06 1138+ BBR/PEL,1725208668,1725208682,89,0,0
1725190710_6..N01X027,069850_6..N01X027,6,0,1725190710,06 1138+ BBR/PEL,1725208233,1725208247,845,0,0
1725190740_2..S01X173,069900_2..S01X173,2,1,1725190740,02 1139  96S/FLA,1725208758,1725208772,882,0,0
1725190740_GS.S01R,069900_GS.S01R,GS,1,1725190740,0S 1139  TSS/GCS,1725205187,1725205202,250,0,0
1725190770_1..S03R,069950_1..S03R,1,1,1725190770,01 1139+ 242/SFT,1725208653,1725208667,890,0,0
1725190770_6..S01R,069950_6..S01R,6,1,1725190770,06 1139+ PEL/BBR,1725204377,1725204437,142,0,0
1725190800_GS.N04R,070000_GS.N04R,GS,0,1725190800,0S 1140  GCS/TSS,1725205277,1725205292,262,0,0
1725190830_4..N01R,070050_4..N01R,4,0,1725190830,04 1140+ NLT/WDL,1725209897,1725209901,1154,0,0
1725190830_4..S01R,070050_4..S01R,4,1,1725190830,04 1140+ WDL/NLT,1725210216,1725210227,1240,0,0
1725190860_7..S,070100_7..S,7,1,1725190860,07 1141 MST/34H,1725207768,1725207782,702,0,0
1725190890_2..N01X008,070150_2..N01X008,2,0,1725190890,02 1141+ FLA/96S,1725208218,1725208232,802,0,0
1725190920_2..S33X001,070200_2..S33X001,2,1,1725190920,02 1142  241/3RD,1725207408,1725207422,638,0,0
1725190920_5..S01R,070200_5..S01R,5,1,1725190920,05 1142  DYR/180,1725206088,1725206102,373,0,0
